"","taxon_id","pro_id","pro_id_representative","sample","library","in_phages","n","GPD_VC"
"1077","uvig_428798","uvig_428798_31","uvig_428798_31","S3.0144.01X194","pepsyn",1,24,NA
"1078","uvig_428798","uvig_428798_81","uvig_428798_81","S3.0144.01X194","pepsyn",1,24,NA
"1079","uvig_428798","uvig_428798_63","uvig_428798_63","S3.0144.01X194","pepsyn",1,22,NA
"1080","uvig_428798","uvig_428798_42","uvig_428798_42","S3.0144.01X194","pepsyn",1,20,NA
"1081","uvig_428798","uvig_428798_15","uvig_428798_15","S3.0144.01X194","pepsyn",1,18,NA
"1082","uvig_428798","uvig_428798_7","uvig_428798_7","S3.0144.01X194","pepsyn",1,18,NA
"1083","uvig_428798","uvig_428798_100","uvig_428798_100","S3.0144.01X194","pepsyn",1,14,NA
"1084","uvig_428798","uvig_428798_66","uvig_428798_66","S3.0144.01X194","pepsyn",1,14,NA
"1085","uvig_428798","uvig_428798_8","uvig_428798_8","S3.0144.01X194","pepsyn",1,14,NA
"1086","uvig_428798","uvig_428798_80","uvig_428798_80","S3.0144.01X194","pepsyn",1,14,NA
"1087","uvig_428798","uvig_428798_88","uvig_428798_88","S3.0144.01X194","pepsyn",1,14,NA
"1088","uvig_428798","uvig_428798_94","uvig_428798_94","S3.0144.01X194","pepsyn",1,14,NA
"1089","uvig_428798","uvig_428798_120","uvig_428798_120","S3.0144.01X194","dolphyn",1,13,NA
"1090","uvig_428798","uvig_428798_102","uvig_428798_102","S3.0144.01X194","pepsyn",1,12,NA
"1091","uvig_428798","uvig_428798_32","uvig_428798_32","S3.0144.01X194","pepsyn",1,12,NA
"1092","uvig_428798","uvig_428798_57","uvig_428798_57","S3.0144.01X194","pepsyn",1,12,NA
"1093","uvig_428798","uvig_428798_59","uvig_428798_59","S3.0144.01X194","pepsyn",1,12,NA
"1094","uvig_428798","uvig_428798_64","uvig_428798_64","S3.0144.01X194","pepsyn",1,12,NA
"1095","uvig_428798","uvig_428798_73","uvig_428798_73","S3.0144.01X194","pepsyn",1,12,NA
"1096","uvig_428798","uvig_428798_76","uvig_428798_76","S3.0144.01X194","pepsyn",1,12,NA
"1097","uvig_428798","uvig_428798_84","uvig_428798_84","S3.0144.01X194","pepsyn",1,12,NA
"1098","uvig_428798","uvig_428798_98","uvig_428798_98","S3.0144.01X194","pepsyn",1,12,NA
"1099","uvig_428798","uvig_428798_99","uvig_428798_99","S3.0144.01X194","pepsyn",1,12,NA
"1100","uvig_428798","uvig_428798_11","uvig_428798_11","S3.0144.01X194","pepsyn",1,10,NA
"1101","uvig_428798","uvig_428798_35","uvig_428798_35","S3.0144.01X194","pepsyn",1,10,NA
"1102","uvig_428798","uvig_428798_37","uvig_428798_37","S3.0144.01X194","pepsyn",1,10,NA
"1103","uvig_428798","uvig_428798_4","uvig_428798_4","S3.0144.01X194","pepsyn",1,10,NA
"1104","uvig_428798","uvig_428798_5","uvig_428798_5","S3.0144.01X194","pepsyn",1,10,NA
"1105","uvig_428798","uvig_428798_58","uvig_428798_58","S3.0144.01X194","pepsyn",1,10,NA
"1106","uvig_428798","uvig_428798_6","uvig_428798_6","S3.0144.01X194","pepsyn",1,10,NA
"1107","uvig_428798","uvig_428798_75","uvig_428798_75","S3.0144.01X194","pepsyn",1,10,NA
"1108","uvig_428798","uvig_428798_85","uvig_428798_85","S3.0144.01X194","pepsyn",1,10,NA
"1109","uvig_428798","uvig_428798_114","uvig_428798_114","S3.0144.01X194","dolphyn",1,9,NA
"1110","uvig_428798","uvig_428798_101","uvig_428798_101","S3.0144.01X194","pepsyn",1,8,NA
"1111","uvig_428798","uvig_428798_103","uvig_428798_103","S3.0144.01X194","pepsyn",1,8,NA
"1112","uvig_428798","uvig_428798_106","uvig_428798_106","S3.0144.01X194","pepsyn",1,8,NA
"1113","uvig_428798","uvig_428798_109","uvig_428798_109","S3.0144.01X194","pepsyn",1,8,NA
"1114","uvig_428798","uvig_428798_115","uvig_428798_115","S3.0144.01X194","dolphyn",1,8,NA
"1115","uvig_428798","uvig_428798_117","uvig_428798_117","S3.0144.01X194","pepsyn",1,8,NA
"1116","uvig_428798","uvig_428798_118","uvig_428798_118","S3.0144.01X194","pepsyn",1,8,NA
"1117","uvig_428798","uvig_428798_123","uvig_428798_123","S3.0144.01X194","pepsyn",1,8,NA
"1118","uvig_428798","uvig_428798_14","uvig_428798_14","S3.0144.01X194","pepsyn",1,8,NA
"1119","uvig_428798","uvig_428798_2","uvig_428798_2","S3.0144.01X194","pepsyn",1,8,NA
"1120","uvig_428798","uvig_428798_41","uvig_428798_41","S3.0144.01X194","pepsyn",1,8,NA
"1121","uvig_428798","uvig_428798_51","uvig_428798_51","S3.0144.01X194","pepsyn",1,8,NA
"1122","uvig_428798","uvig_428798_62","uvig_428798_62","S3.0144.01X194","pepsyn",1,8,NA
"1123","uvig_428798","uvig_428798_71","uvig_428798_71","S3.0144.01X194","pepsyn",1,8,NA
"1124","uvig_428798","uvig_428798_87","uvig_428798_87","S3.0144.01X194","pepsyn",1,8,NA
"1125","uvig_428798","uvig_428798_96","uvig_428798_96","S3.0144.01X194","pepsyn",1,8,NA
"1126","uvig_428798","uvig_428798_60","uvig_428798_60","S3.0144.01X194","dolphyn",1,7,NA
"1127","uvig_428798","uvig_428798_79","uvig_428798_79","S3.0144.01X194","dolphyn",1,7,NA
"1128","uvig_428798","uvig_428798_105","uvig_428798_105","S3.0144.01X194","pepsyn",1,6,NA
"1129","uvig_428798","uvig_428798_112","uvig_428798_112","S3.0144.01X194","pepsyn",1,6,NA
"1130","uvig_428798","uvig_428798_116","uvig_428798_116","S3.0144.01X194","pepsyn",1,6,NA
"1131","uvig_428798","uvig_428798_12","uvig_428798_12","S3.0144.01X194","pepsyn",1,6,NA
"1132","uvig_428798","uvig_428798_13","uvig_428798_13","S3.0144.01X194","pepsyn",1,6,NA
"1133","uvig_428798","uvig_428798_18","uvig_428798_18","S3.0144.01X194","pepsyn",1,6,NA
"1134","uvig_428798","uvig_428798_20","uvig_428798_20","S3.0144.01X194","pepsyn",1,6,NA
"1135","uvig_428798","uvig_428798_28","uvig_428798_28","S3.0144.01X194","pepsyn",1,6,NA
"1136","uvig_428798","uvig_428798_31","uvig_428798_31","S3.0144.01X194","dolphyn",1,6,NA
"1137","uvig_428798","uvig_428798_36","uvig_428798_36","S3.0144.01X194","pepsyn",1,6,NA
"1138","uvig_428798","uvig_428798_42","uvig_428798_42","S3.0144.01X194","dolphyn",1,6,NA
"1139","uvig_428798","uvig_428798_43","uvig_428798_43","S3.0144.01X194","pepsyn",1,6,NA
"1140","uvig_428798","uvig_428798_48","uvig_428798_48","S3.0144.01X194","pepsyn",1,6,NA
"1141","uvig_428798","uvig_428798_50","uvig_428798_50","S3.0144.01X194","pepsyn",1,6,NA
"1142","uvig_428798","uvig_428798_52","uvig_428798_52","S3.0144.01X194","pepsyn",1,6,NA
"1143","uvig_428798","uvig_428798_54","uvig_428798_54","S3.0144.01X194","pepsyn",1,6,NA
"1144","uvig_428798","uvig_428798_61","uvig_428798_61","S3.0144.01X194","pepsyn",1,6,NA
"1145","uvig_428798","uvig_428798_65","uvig_428798_65","S3.0144.01X194","pepsyn",1,6,NA
"1146","uvig_428798","uvig_428798_78","uvig_428798_78","S3.0144.01X194","pepsyn",1,6,NA
"1147","uvig_428798","uvig_428798_81","uvig_428798_81","S3.0144.01X194","dolphyn",1,6,NA
"1148","uvig_428798","uvig_428798_9","uvig_428798_9","S3.0144.01X194","pepsyn",1,6,NA
"1149","uvig_428798","uvig_428798_8","uvig_428798_8","S3.0144.01X194","dolphyn",1,5,NA
"1150","uvig_428798","uvig_428798_94","uvig_428798_94","S3.0144.01X194","dolphyn",1,5,NA
"1151","uvig_428798","uvig_428798_33","uvig_315082_27","S3.0144.01X194","pepsyn",2,4,NA
"1152","uvig_428798","uvig_428798_40","uvig_385029_26","S3.0144.01X194","pepsyn",2,4,NA
"1153","uvig_428798","uvig_428798_100","uvig_428798_100","S3.0144.01X194","dolphyn",1,4,NA
"1154","uvig_428798","uvig_428798_102","uvig_428798_102","S3.0144.01X194","dolphyn",1,4,NA
"1155","uvig_428798","uvig_428798_104","uvig_428798_104","S3.0144.01X194","pepsyn",1,4,NA
"1156","uvig_428798","uvig_428798_107","uvig_428798_107","S3.0144.01X194","pepsyn",1,4,NA
"1157","uvig_428798","uvig_428798_11","uvig_428798_11","S3.0144.01X194","dolphyn",1,4,NA
"1158","uvig_428798","uvig_428798_124","uvig_428798_124","S3.0144.01X194","pepsyn",1,4,NA
"1159","uvig_428798","uvig_428798_125","uvig_428798_125","S3.0144.01X194","pepsyn",1,4,NA
"1160","uvig_428798","uvig_428798_15","uvig_428798_15","S3.0144.01X194","dolphyn",1,4,NA
"1161","uvig_428798","uvig_428798_17","uvig_428798_17","S3.0144.01X194","pepsyn",1,4,NA
"1162","uvig_428798","uvig_428798_23","uvig_428798_23","S3.0144.01X194","pepsyn",1,4,NA
"1163","uvig_428798","uvig_428798_24","uvig_428798_24","S3.0144.01X194","pepsyn",1,4,NA
"1164","uvig_428798","uvig_428798_25","uvig_428798_25","S3.0144.01X194","pepsyn",1,4,NA
"1165","uvig_428798","uvig_428798_3","uvig_428798_3","S3.0144.01X194","pepsyn",1,4,NA
"1166","uvig_428798","uvig_428798_34","uvig_428798_34","S3.0144.01X194","pepsyn",1,4,NA
"1167","uvig_428798","uvig_428798_39","uvig_428798_39","S3.0144.01X194","pepsyn",1,4,NA
"1168","uvig_428798","uvig_428798_45","uvig_354790_80","S3.0144.01X194","pepsyn",1,4,NA
"1169","uvig_428798","uvig_428798_47","uvig_428798_47","S3.0144.01X194","pepsyn",1,4,NA
"1170","uvig_428798","uvig_428798_53","uvig_428798_53","S3.0144.01X194","pepsyn",1,4,NA
"1171","uvig_428798","uvig_428798_55","uvig_428798_55","S3.0144.01X194","pepsyn",1,4,NA
"1172","uvig_428798","uvig_428798_56","uvig_428798_56","S3.0144.01X194","pepsyn",1,4,NA
"1173","uvig_428798","uvig_428798_59","uvig_428798_59","S3.0144.01X194","dolphyn",1,4,NA
"1174","uvig_428798","uvig_428798_7","uvig_428798_7","S3.0144.01X194","dolphyn",1,4,NA
"1175","uvig_428798","uvig_428798_70","uvig_428798_70","S3.0144.01X194","pepsyn",1,4,NA
"1176","uvig_428798","uvig_428798_77","uvig_428798_77","S3.0144.01X194","pepsyn",1,4,NA
"1177","uvig_428798","uvig_428798_80","uvig_428798_80","S3.0144.01X194","dolphyn",1,4,NA
"1178","uvig_428798","uvig_428798_83","uvig_428798_83","S3.0144.01X194","pepsyn",1,4,NA
"1179","uvig_428798","uvig_428798_84","uvig_428798_84","S3.0144.01X194","dolphyn",1,4,NA
"1180","uvig_428798","uvig_428798_97","uvig_428798_97","S3.0144.01X194","pepsyn",1,4,NA
"1181","uvig_428798","uvig_428798_101","uvig_428798_101","S3.0144.01X194","dolphyn",1,3,NA
"1182","uvig_428798","uvig_428798_119","uvig_428798_119","S3.0144.01X194","pepsyn",1,3,NA
"1183","uvig_428798","uvig_428798_57","uvig_428798_57","S3.0144.01X194","dolphyn",1,3,NA
"1184","uvig_428798","uvig_428798_63","uvig_428798_63","S3.0144.01X194","dolphyn",1,3,NA
"1185","uvig_428798","uvig_428798_66","uvig_428798_66","S3.0144.01X194","dolphyn",1,3,NA
"1186","uvig_428798","uvig_428798_68","uvig_428798_68","S3.0144.01X194","pepsyn",1,3,NA
"1187","uvig_428798","uvig_428798_73","uvig_428798_73","S3.0144.01X194","dolphyn",1,3,NA
"1188","uvig_428798","uvig_428798_75","uvig_428798_75","S3.0144.01X194","dolphyn",1,3,NA
"1189","uvig_428798","uvig_428798_85","uvig_428798_85","S3.0144.01X194","dolphyn",1,3,NA
"1190","uvig_428798","uvig_428798_87","uvig_428798_87","S3.0144.01X194","dolphyn",1,3,NA
"1191","uvig_428798","uvig_428798_88","uvig_428798_88","S3.0144.01X194","dolphyn",1,3,NA
"1192","uvig_428798","uvig_428798_98","uvig_428798_98","S3.0144.01X194","dolphyn",1,3,NA
"1193","uvig_428798","uvig_428798_99","uvig_428798_99","S3.0144.01X194","dolphyn",1,3,NA
"1194","uvig_428798","uvig_428798_30","uvig_315082_81","S3.0144.01X194","pepsyn",2,2,NA
"1195","uvig_428798","uvig_428798_1","uvig_428798_1","S3.0144.01X194","pepsyn",1,2,NA
"1196","uvig_428798","uvig_428798_10","uvig_428798_10","S3.0144.01X194","pepsyn",1,2,NA
"1197","uvig_428798","uvig_428798_103","uvig_428798_103","S3.0144.01X194","dolphyn",1,2,NA
"1198","uvig_428798","uvig_428798_105","uvig_428798_105","S3.0144.01X194","dolphyn",1,2,NA
"1199","uvig_428798","uvig_428798_106","uvig_428798_106","S3.0144.01X194","dolphyn",1,2,NA
"1200","uvig_428798","uvig_428798_108","uvig_428798_108","S3.0144.01X194","pepsyn",1,2,NA
"1201","uvig_428798","uvig_428798_110","uvig_428798_110","S3.0144.01X194","pepsyn",1,2,NA
"1202","uvig_428798","uvig_428798_111","uvig_428798_111","S3.0144.01X194","pepsyn",1,2,NA
"1203","uvig_428798","uvig_428798_113","uvig_428798_113","S3.0144.01X194","pepsyn",1,2,NA
"1204","uvig_428798","uvig_428798_117","uvig_428798_117","S3.0144.01X194","dolphyn",1,2,NA
"1205","uvig_428798","uvig_428798_118","uvig_428798_118","S3.0144.01X194","dolphyn",1,2,NA
"1206","uvig_428798","uvig_428798_121","uvig_428798_121","S3.0144.01X194","pepsyn",1,2,NA
"1207","uvig_428798","uvig_428798_122","uvig_428798_122","S3.0144.01X194","pepsyn",1,2,NA
"1208","uvig_428798","uvig_428798_125","uvig_428798_125","S3.0144.01X194","dolphyn",1,2,NA
"1209","uvig_428798","uvig_428798_14","uvig_428798_14","S3.0144.01X194","dolphyn",1,2,NA
"1210","uvig_428798","uvig_428798_16","uvig_428798_16","S3.0144.01X194","pepsyn",1,2,NA
"1211","uvig_428798","uvig_428798_19","uvig_428798_19","S3.0144.01X194","pepsyn",1,2,NA
"1212","uvig_428798","uvig_428798_2","uvig_428798_2","S3.0144.01X194","dolphyn",1,2,NA
"1213","uvig_428798","uvig_428798_21","uvig_428798_21","S3.0144.01X194","pepsyn",1,2,NA
"1214","uvig_428798","uvig_428798_22","uvig_428798_22","S3.0144.01X194","pepsyn",1,2,NA
"1215","uvig_428798","uvig_428798_26","uvig_428798_26","S3.0144.01X194","pepsyn",1,2,NA
"1216","uvig_428798","uvig_428798_27","uvig_428798_27","S3.0144.01X194","pepsyn",1,2,NA
"1217","uvig_428798","uvig_428798_29","uvig_428798_29","S3.0144.01X194","pepsyn",1,2,NA
"1218","uvig_428798","uvig_428798_32","uvig_428798_32","S3.0144.01X194","dolphyn",1,2,NA
"1219","uvig_428798","uvig_428798_35","uvig_428798_35","S3.0144.01X194","dolphyn",1,2,NA
"1220","uvig_428798","uvig_428798_36","uvig_428798_36","S3.0144.01X194","dolphyn",1,2,NA
"1221","uvig_428798","uvig_428798_37","uvig_428798_37","S3.0144.01X194","dolphyn",1,2,NA
"1222","uvig_428798","uvig_428798_38","uvig_428798_38","S3.0144.01X194","pepsyn",1,2,NA
"1223","uvig_428798","uvig_428798_46","uvig_428798_46","S3.0144.01X194","pepsyn",1,2,NA
"1224","uvig_428798","uvig_428798_49","uvig_428798_49","S3.0144.01X194","pepsyn",1,2,NA
"1225","uvig_428798","uvig_428798_5","uvig_428798_5","S3.0144.01X194","dolphyn",1,2,NA
"1226","uvig_428798","uvig_428798_51","uvig_428798_51","S3.0144.01X194","dolphyn",1,2,NA
"1227","uvig_428798","uvig_428798_6","uvig_428798_6","S3.0144.01X194","dolphyn",1,2,NA
"1228","uvig_428798","uvig_428798_62","uvig_428798_62","S3.0144.01X194","dolphyn",1,2,NA
"1229","uvig_428798","uvig_428798_64","uvig_428798_64","S3.0144.01X194","dolphyn",1,2,NA
"1230","uvig_428798","uvig_428798_65","uvig_428798_65","S3.0144.01X194","dolphyn",1,2,NA
"1231","uvig_428798","uvig_428798_67","uvig_428798_67","S3.0144.01X194","pepsyn",1,2,NA
"1232","uvig_428798","uvig_428798_69","uvig_428798_69","S3.0144.01X194","pepsyn",1,2,NA
"1233","uvig_428798","uvig_428798_70","uvig_428798_70","S3.0144.01X194","dolphyn",1,2,NA
"1234","uvig_428798","uvig_428798_71","uvig_428798_71","S3.0144.01X194","dolphyn",1,2,NA
"1235","uvig_428798","uvig_428798_72","uvig_428798_72","S3.0144.01X194","pepsyn",1,2,NA
"1236","uvig_428798","uvig_428798_74","uvig_428798_74","S3.0144.01X194","pepsyn",1,2,NA
"1237","uvig_428798","uvig_428798_76","uvig_428798_76","S3.0144.01X194","dolphyn",1,2,NA
"1238","uvig_428798","uvig_428798_78","uvig_428798_78","S3.0144.01X194","dolphyn",1,2,NA
"1239","uvig_428798","uvig_428798_82","uvig_428798_82","S3.0144.01X194","pepsyn",1,2,NA
"1240","uvig_428798","uvig_428798_86","uvig_578788_50","S3.0144.01X194","pepsyn",1,2,NA
"1241","uvig_428798","uvig_428798_89","uvig_428798_89","S3.0144.01X194","pepsyn",1,2,NA
"1242","uvig_428798","uvig_428798_9","uvig_428798_9","S3.0144.01X194","dolphyn",1,2,NA
"1243","uvig_428798","uvig_428798_90","uvig_428798_90","S3.0144.01X194","pepsyn",1,2,NA
"1244","uvig_428798","uvig_428798_92","uvig_428798_92","S3.0144.01X194","pepsyn",1,2,NA
"1245","uvig_428798","uvig_428798_93","uvig_428798_93","S3.0144.01X194","pepsyn",1,2,NA
"1246","uvig_428798","uvig_428798_95","uvig_428798_95","S3.0144.01X194","pepsyn",1,2,NA
"1247","uvig_428798","uvig_428798_30","uvig_315082_81","S3.0144.01X194","dolphyn",2,1,NA
"1248","uvig_428798","uvig_428798_33","uvig_315082_27","S3.0144.01X194","dolphyn",2,1,NA
"1249","uvig_428798","uvig_428798_40","uvig_385029_26","S3.0144.01X194","dolphyn",2,1,NA
"1250","uvig_428798","uvig_428798_10","uvig_428798_10","S3.0144.01X194","dolphyn",1,1,NA
"1251","uvig_428798","uvig_428798_104","uvig_428798_104","S3.0144.01X194","dolphyn",1,1,NA
"1252","uvig_428798","uvig_428798_108","uvig_428798_108","S3.0144.01X194","dolphyn",1,1,NA
"1253","uvig_428798","uvig_428798_109","uvig_428798_109","S3.0144.01X194","dolphyn",1,1,NA
"1254","uvig_428798","uvig_428798_112","uvig_428798_112","S3.0144.01X194","dolphyn",1,1,NA
"1255","uvig_428798","uvig_428798_116","uvig_428798_116","S3.0144.01X194","dolphyn",1,1,NA
"1256","uvig_428798","uvig_428798_119","uvig_428798_119","S3.0144.01X194","dolphyn",1,1,NA
"1257","uvig_428798","uvig_428798_12","uvig_428798_12","S3.0144.01X194","dolphyn",1,1,NA
"1258","uvig_428798","uvig_428798_122","uvig_428798_122","S3.0144.01X194","dolphyn",1,1,NA
"1259","uvig_428798","uvig_428798_123","uvig_428798_123","S3.0144.01X194","dolphyn",1,1,NA
"1260","uvig_428798","uvig_428798_13","uvig_428798_13","S3.0144.01X194","dolphyn",1,1,NA
"1261","uvig_428798","uvig_428798_18","uvig_428798_18","S3.0144.01X194","dolphyn",1,1,NA
"1262","uvig_428798","uvig_428798_20","uvig_428798_20","S3.0144.01X194","dolphyn",1,1,NA
"1263","uvig_428798","uvig_428798_21","uvig_428798_21","S3.0144.01X194","dolphyn",1,1,NA
"1264","uvig_428798","uvig_428798_23","uvig_428798_23","S3.0144.01X194","dolphyn",1,1,NA
"1265","uvig_428798","uvig_428798_24","uvig_428798_24","S3.0144.01X194","dolphyn",1,1,NA
"1266","uvig_428798","uvig_428798_25","uvig_428798_25","S3.0144.01X194","dolphyn",1,1,NA
"1267","uvig_428798","uvig_428798_26","uvig_428798_26","S3.0144.01X194","dolphyn",1,1,NA
"1268","uvig_428798","uvig_428798_27","uvig_428798_27","S3.0144.01X194","dolphyn",1,1,NA
"1269","uvig_428798","uvig_428798_28","uvig_428798_28","S3.0144.01X194","dolphyn",1,1,NA
"1270","uvig_428798","uvig_428798_34","uvig_428798_34","S3.0144.01X194","dolphyn",1,1,NA
"1271","uvig_428798","uvig_428798_39","uvig_428798_39","S3.0144.01X194","dolphyn",1,1,NA
"1272","uvig_428798","uvig_428798_4","uvig_428798_4","S3.0144.01X194","dolphyn",1,1,NA
"1273","uvig_428798","uvig_428798_41","uvig_428798_41","S3.0144.01X194","dolphyn",1,1,NA
"1274","uvig_428798","uvig_428798_43","uvig_428798_43","S3.0144.01X194","dolphyn",1,1,NA
"1275","uvig_428798","uvig_428798_44","uvig_428798_44","S3.0144.01X194","pepsyn",1,1,NA
"1276","uvig_428798","uvig_428798_48","uvig_428798_48","S3.0144.01X194","dolphyn",1,1,NA
"1277","uvig_428798","uvig_428798_50","uvig_428798_50","S3.0144.01X194","dolphyn",1,1,NA
"1278","uvig_428798","uvig_428798_52","uvig_428798_52","S3.0144.01X194","dolphyn",1,1,NA
"1279","uvig_428798","uvig_428798_54","uvig_428798_54","S3.0144.01X194","dolphyn",1,1,NA
"1280","uvig_428798","uvig_428798_55","uvig_428798_55","S3.0144.01X194","dolphyn",1,1,NA
"1281","uvig_428798","uvig_428798_56","uvig_428798_56","S3.0144.01X194","dolphyn",1,1,NA
"1282","uvig_428798","uvig_428798_58","uvig_428798_58","S3.0144.01X194","dolphyn",1,1,NA
"1283","uvig_428798","uvig_428798_61","uvig_428798_61","S3.0144.01X194","dolphyn",1,1,NA
"1284","uvig_428798","uvig_428798_67","uvig_428798_67","S3.0144.01X194","dolphyn",1,1,NA
"1285","uvig_428798","uvig_428798_77","uvig_428798_77","S3.0144.01X194","dolphyn",1,1,NA
"1286","uvig_428798","uvig_428798_83","uvig_428798_83","S3.0144.01X194","dolphyn",1,1,NA
"1287","uvig_428798","uvig_428798_90","uvig_428798_90","S3.0144.01X194","dolphyn",1,1,NA
"1288","uvig_428798","uvig_428798_91","uvig_428798_91","S3.0144.01X194","pepsyn",1,1,NA
"1289","uvig_428798","uvig_428798_96","uvig_428798_96","S3.0144.01X194","dolphyn",1,1,NA
"1290","uvig_429042","uvig_429042_39","uvig_357864_73","S3.0144.01X194","pepsyn",3,62,NA
"1291","uvig_429042","uvig_429042_33","uvig_379414_10","S3.0144.01X194","pepsyn",3,32,NA
"1292","uvig_429042","uvig_429042_9","uvig_359213_17","S3.0144.01X194","pepsyn",1,26,NA
"1293","uvig_429042","uvig_429042_16","uvig_359213_22","S3.0144.01X194","pepsyn",2,20,NA
"1294","uvig_429042","uvig_429042_36","uvig_357328_8","S3.0144.01X194","pepsyn",3,16,NA
"1295","uvig_429042","uvig_429042_41","uvig_379414_3","S3.0144.01X194","pepsyn",3,12,NA
"1296","uvig_429042","uvig_429042_1","uvig_578788_2","S3.0144.01X194","pepsyn",2,12,NA
"1297","uvig_429042","uvig_429042_12","uvig_385029_4","S3.0144.01X194","pepsyn",2,12,NA
"1298","uvig_429042","uvig_429042_15","uvig_205260_74","S3.0144.01X194","pepsyn",2,12,NA
"1299","uvig_429042","uvig_429042_18","uvig_359213_24","S3.0144.01X194","pepsyn",2,12,NA
"1300","uvig_429042","uvig_429042_14","uvig_429042_14","S3.0144.01X194","pepsyn",1,12,NA
"1301","uvig_429042","uvig_429042_39","uvig_357864_73","S3.0144.01X194","dolphyn",3,11,NA
"1302","uvig_429042","uvig_429042_29","uvig_357328_14","S3.0144.01X194","pepsyn",3,10,NA
"1303","uvig_429042","uvig_429042_31","uvig_357328_12","S3.0144.01X194","pepsyn",3,10,NA
"1304","uvig_429042","uvig_429042_17","uvig_359213_23","S3.0144.01X194","pepsyn",2,10,NA
"1305","uvig_429042","uvig_429042_13","uvig_429042_13","S3.0144.01X194","pepsyn",1,10,NA
"1306","uvig_429042","uvig_429042_44","uvig_429042_44","S3.0144.01X194","pepsyn",1,10,NA
"1307","uvig_429042","uvig_429042_46","uvig_429042_46","S3.0144.01X194","pepsyn",1,10,NA
"1308","uvig_429042","uvig_429042_47","uvig_429042_47","S3.0144.01X194","pepsyn",1,10,NA
"1309","uvig_429042","uvig_429042_33","uvig_379414_10","S3.0144.01X194","dolphyn",3,8,NA
"1310","uvig_429042","uvig_429042_19","uvig_205260_78","S3.0144.01X194","pepsyn",2,8,NA
"1311","uvig_429042","uvig_429042_23","uvig_358797_10","S3.0144.01X194","pepsyn",2,8,NA
"1312","uvig_429042","uvig_429042_35","uvig_429042_35","S3.0144.01X194","pepsyn",1,8,NA
"1313","uvig_429042","uvig_429042_48","uvig_429042_48","S3.0144.01X194","pepsyn",1,8,NA
"1314","uvig_429042","uvig_429042_49","uvig_429042_49","S3.0144.01X194","pepsyn",1,8,NA
"1315","uvig_429042","uvig_429042_9","uvig_359213_17","S3.0144.01X194","dolphyn",1,7,NA
"1316","uvig_429042","uvig_429042_32","uvig_357328_11","S3.0144.01X194","pepsyn",3,6,NA
"1317","uvig_429042","uvig_429042_28","uvig_205260_86","S3.0144.01X194","pepsyn",2,6,NA
"1318","uvig_429042","uvig_429042_37","uvig_359213_45","S3.0144.01X194","pepsyn",2,6,NA
"1319","uvig_429042","uvig_429042_20","uvig_359213_26","S3.0144.01X194","pepsyn",1,6,NA
"1320","uvig_429042","uvig_429042_34","uvig_359213_40","S3.0144.01X194","pepsyn",1,6,NA
"1321","uvig_429042","uvig_429042_50","uvig_429042_50","S3.0144.01X194","pepsyn",1,6,NA
"1322","uvig_429042","uvig_429042_16","uvig_359213_22","S3.0144.01X194","dolphyn",2,5,NA
"1323","uvig_429042","uvig_429042_30","uvig_357328_13","S3.0144.01X194","pepsyn",3,4,NA
"1324","uvig_429042","uvig_429042_36","uvig_357328_8","S3.0144.01X194","dolphyn",3,4,NA
"1325","uvig_429042","uvig_429042_40","uvig_578788_45","S3.0144.01X194","pepsyn",3,4,NA
"1326","uvig_429042","uvig_429042_2","uvig_205260_54","S3.0144.01X194","pepsyn",2,4,NA
"1327","uvig_429042","uvig_429042_27","uvig_205260_85","S3.0144.01X194","pepsyn",2,4,NA
"1328","uvig_429042","uvig_429042_38","uvig_379414_6","S3.0144.01X194","pepsyn",2,4,NA
"1329","uvig_429042","uvig_429042_53","uvig_385029_57","S3.0144.01X194","pepsyn",2,4,NA
"1330","uvig_429042","uvig_429042_10","uvig_359213_18","S3.0144.01X194","pepsyn",1,4,NA
"1331","uvig_429042","uvig_429042_24","uvig_359213_30","S3.0144.01X194","pepsyn",1,4,NA
"1332","uvig_429042","uvig_429042_25","uvig_359213_31","S3.0144.01X194","pepsyn",1,4,NA
"1333","uvig_429042","uvig_429042_4","uvig_359213_12","S3.0144.01X194","pepsyn",1,4,NA
"1334","uvig_429042","uvig_429042_51","uvig_429042_51","S3.0144.01X194","pepsyn",1,4,NA
"1335","uvig_429042","uvig_429042_54","uvig_429042_54","S3.0144.01X194","pepsyn",1,4,NA
"1336","uvig_429042","uvig_429042_41","uvig_379414_3","S3.0144.01X194","dolphyn",3,3,NA
"1337","uvig_429042","uvig_429042_1","uvig_578788_2","S3.0144.01X194","dolphyn",2,3,NA
"1338","uvig_429042","uvig_429042_12","uvig_385029_4","S3.0144.01X194","dolphyn",2,3,NA
"1339","uvig_429042","uvig_429042_15","uvig_205260_74","S3.0144.01X194","dolphyn",2,3,NA
"1340","uvig_429042","uvig_429042_13","uvig_429042_13","S3.0144.01X194","dolphyn",1,3,NA
"1341","uvig_429042","uvig_429042_47","uvig_429042_47","S3.0144.01X194","dolphyn",1,3,NA
"1342","uvig_429042","uvig_429042_21","uvig_357328_3","S3.0144.01X194","pepsyn",3,2,NA
"1343","uvig_429042","uvig_429042_18","uvig_359213_24","S3.0144.01X194","dolphyn",2,2,NA
"1344","uvig_429042","uvig_429042_19","uvig_205260_78","S3.0144.01X194","dolphyn",2,2,NA
